origin_week,method,has_52w_lag,is_covid,n_eval_set,n_eval,hit_at_3_in_top20,hit_at_3_in_top10,precision_at_3,precision_at_10,ndcg_at_10,spearman_rho,wmape
2020-01-13,parent_category_mean,true,true,3009,3009,0.3333333333333333,0.0,0.0,0.1,0.6327347837074252,0.28562141662535884,0.24019556935920947
2020-01-13,global_mean,true,true,3009,3009,0.0,0.0,0.0,0.0,0.43270651313986647,NaN,0.3000232728156991
2020-02-10,seasonal_naive,true,true,3007,2886,0.3333333333333333,0.3333333333333333,0.0,0.2,0.6791367978950354,0.5194045173468039,0.20486805431278
2020-02-10,ewma_persistence,true,true,3007,3007,0.3333333333333333,0.0,0.0,0.2,0.8469653045469209,0.5918599765883492,0.20204159032509883
2020-02-10,parent_category_mean,true,true,3007,3007,0.0,0.0,0.0,0.0,0.24167171923708752,0.27112018073550576,0.25347027475721334
2020-02-10,global_mean,true,true,3007,3007,0.0,0.0,0.0,0.0,0.34560522074885,NaN,0.3145768570610612
2020-03-09,seasonal_naive,true,true,2991,2905,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.8403230060244848,0.5621384182081334,0.19643857454302827
2020-03-09,ewma_persistence,true,true,2991,2991,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8295333571402482,0.5677364264557592,0.20648994545983762
2020-03-09,parent_category_mean,true,true,2991,2991,0.0,0.0,0.0,0.0,0.15863662273979712,0.2647639484749746,0.25867187072223924
2020-03-09,global_mean,true,true,2991,2991,0.0,0.0,0.0,0.0,0.4233332897552829,NaN,0.31682583088922717
2020-04-06,seasonal_naive,true,true,2956,2890,1.0,0.6666666666666666,0.3333333333333333,0.3,0.8906687028890045,0.6039089537498497,0.1752745220239519
2020-04-06,ewma_persistence,true,true,2956,2956,0.6666666666666666,0.3333333333333333,0.0,0.3,0.893409331438089,0.5993554825256845,0.1675219285619263
2020-04-06,parent_category_mean,true,true,2956,2956,0.0,0.0,0.0,0.0,0.16560811160085187,0.2757598617124712,0.22950910638528862
2020-04-06,global_mean,true,true,2956,2956,0.0,0.0,0.0,0.0,0.17224827026609274,NaN,0.3053547805632556
2020-05-04,seasonal_naive,true,true,2906,2847,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8513487762365858,0.611779409322762,0.17244648971548934
2020-05-04,ewma_persistence,true,true,2906,2906,0.3333333333333333,0.3333333333333333,0.0,0.2,0.9176519169959728,0.6353931619372565,0.14285749546745555
2020-05-04,parent_category_mean,true,true,2906,2906,0.0,0.0,0.0,0.0,0.17263257623071612,0.2726476693576131,0.21121775580108237
2020-05-04,global_mean,true,true,2906,2906,0.0,0.0,0.0,0.0,0.35138316826871346,NaN,0.2670426526115748
2020-06-01,seasonal_naive,true,true,2763,2715,0.0,0.0,0.0,0.0,0.8366333811108309,0.5998920579505724,0.17222713096293557
2020-06-01,ewma_persistence,true,true,2763,2763,0.0,0.0,0.0,0.0,0.8489023765462038,0.6924613816028418,0.12434396892735343
2020-06-01,parent_category_mean,true,true,2763,2763,0.0,0.0,0.0,0.0,0.22140552143111045,0.2715977038822836,0.2007516123014978
2020-06-01,global_mean,true,true,2763,2763,0.0,0.0,0.0,0.0,0.4055965489577264,NaN,0.25715647363394956
2019-07-29,lightgbm_control,false,false,3037,3037,0.0,0.0,0.0,0.0,0.7131699018681654,0.5192255814215103,0.2841618927877735
2019-08-26,lightgbm_control,false,false,3043,3043,0.0,0.0,0.0,0.0,0.7225150636758351,0.4642820328176163,0.2913121343878667
2019-09-23,lightgbm_control,true,false,3042,3042,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8677082586373627,0.6281754443015909,0.20784745423726517
2019-10-21,lightgbm_control,true,false,3042,3042,0.6666666666666666,0.3333333333333333,0.0,0.3,0.901199789732227,0.6861572765765349,0.16152207548800884
2019-11-18,lightgbm_control,true,false,3028,3028,1.0,0.0,0.0,0.2,0.8939862203972151,0.7496168352994119,0.12982652885675322
2019-12-16,lightgbm_control,true,true,3014,3014,0.6666666666666666,0.0,0.0,0.0,0.8898320656902664,0.7608268376431362,0.16982472487874112
2020-01-13,lightgbm_control,true,true,3009,3009,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2,0.8960995792455027,0.7369270546144662,0.138510038294413
2020-02-10,lightgbm_control,true,true,3007,3007,0.6666666666666666,0.6666666666666666,0.0,0.2,0.8886522158205792,0.7532975578372251,0.15315405868719403
2020-03-09,lightgbm_control,true,true,2991,2991,0.6666666666666666,0.6666666666666666,0.0,0.4,0.9174459233663768,0.776996047624003,0.152313505309149
2020-04-06,lightgbm_control,true,true,2956,2956,1.0,0.6666666666666666,0.3333333333333333,0.4,0.9647581431933727,0.8079268817049481,0.12438585324529108
2020-05-04,lightgbm_control,true,true,2906,2906,0.3333333333333333,0.3333333333333333,0.0,0.3,0.9432955018671791,0.834310939268553,0.11048308099670184
2020-06-01,lightgbm_control,true,true,2763,2763,0.0,0.0,0.0,0.1,0.8684170758615759,0.821579124001726,0.1116944072539325
2019-07-29,lightgbm_treatment_u,false,false,3037,3037,0.0,0.0,0.0,0.0,0.6408344759642355,0.5017545220959987,0.2812303784387601
2019-08-26,lightgbm_treatment_u,false,false,3043,3043,0.0,0.0,0.0,0.0,0.6198523312942971,0.48752250300624334,0.27150233800084406
2019-09-23,lightgbm_treatment_u,true,false,3042,3042,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8117508260657604,0.6494416818143054,0.20058819509317322
2019-10-21,lightgbm_treatment_u,true,false,3042,3042,0.3333333333333333,0.3333333333333333,0.0,0.1,0.8165089338508978,0.7125063139917391,0.16424836389674446
2019-11-18,lightgbm_treatment_u,true,false,3028,3028,0.6666666666666666,0.6666666666666666,0.0,0.3,0.8986014277075501,0.7516216489486324,0.13919159733449915
2019-12-16,lightgbm_treatment_u,true,true,3014,3014,0.3333333333333333,0.0,0.0,0.0,0.840347929111077,0.7426953631137188,0.1744974883041561
2020-01-13,lightgbm_treatment_u,true,true,3009,3009,0.3333333333333333,0.0,0.0,0.3,0.9198616903859735,0.7210767471975598,0.16067336585712225
2020-02-10,lightgbm_treatment_u,true,true,3007,3007,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8787147776237566,0.7311841088618668,0.1693281325118613
2020-03-09,lightgbm_treatment_u,true,true,2991,2991,0.3333333333333333,0.0,0.0,0.2,0.8458513427596133,0.7682271037112401,0.1665174137110369
2020-04-06,lightgbm_treatment_u,true,true,2956,2956,0.3333333333333333,0.3333333333333333,0.0,0.2,0.890773958762773,0.8087186138083374,0.13385021555677626
2020-05-04,lightgbm_treatment_u,true,true,2906,2906,0.3333333333333333,0.3333333333333333,0.0,0.3,0.889014507522775,0.8367906237351904,0.1199803516810544
2020-06-01,lightgbm_treatment_u,true,true,2763,2763,0.0,0.0,0.0,0.1,0.8617824747044824,0.8256631171544203,0.11000425266785424
