origin_week,method,has_52w_lag,is_covid,n_eval_set,n_eval,hit_at_3_in_top20,hit_at_3_in_top10,precision_at_3,precision_at_10,ndcg_at_10,spearman_rho,wmape
2020-01-13,parent_category_mean,true,true,3009,3009,0.3333333333333333,0.0,0.0,0.1,0.6327347837074252,0.28562141662535884,0.24019556935920952
2020-01-13,global_mean,true,true,3009,3009,0.0,0.0,0.0,0.0,0.1807914687157554,NaN,0.3000232728156991
2020-02-10,seasonal_naive,true,true,3007,2886,0.3333333333333333,0.3333333333333333,0.0,0.2,0.6791367978950354,0.5194045173468039,0.20486805431277996
2020-02-10,ewma_persistence,true,true,3007,3007,0.3333333333333333,0.0,0.0,0.2,0.8469653045469209,0.5918599765883492,0.20204159032509889
2020-02-10,parent_category_mean,true,true,3007,3007,0.0,0.0,0.0,0.0,0.24167171923708752,0.27112018073550576,0.2534702747572134
2020-02-10,global_mean,true,true,3007,3007,0.0,0.0,0.0,0.0,0.17162446692166253,NaN,0.31457685706106125
2020-03-09,seasonal_naive,true,true,2991,2905,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.4,0.8403230060244848,0.5621384182081334,0.19643857454302835
2020-03-09,ewma_persistence,true,true,2991,2991,0.3333333333333333,0.3333333333333333,0.0,0.2,0.8295333571402482,0.5677364264557592,0.2064899454598376
2020-03-09,parent_category_mean,true,true,2991,2991,0.0,0.0,0.0,0.0,0.15863662273979712,0.2647639484749746,0.25867187072223924
2020-03-09,global_mean,true,true,2991,2991,0.0,0.0,0.0,0.0,0.1556869021805886,NaN,0.3168258308892272
2020-04-06,seasonal_naive,true,true,2956,2890,1.0,0.6666666666666666,0.3333333333333333,0.3,0.8906687028890045,0.6039089537498497,0.1752745220239519
2020-04-06,ewma_persistence,true,true,2956,2956,0.6666666666666666,0.3333333333333333,0.0,0.3,0.893409331438089,0.5993554825256845,0.1675219285619263
2020-04-06,parent_category_mean,true,true,2956,2956,0.0,0.0,0.0,0.0,0.16560811160085187,0.2757598617124712,0.22950910638528862
2020-04-06,global_mean,true,true,2956,2956,0.0,0.0,0.0,0.0,0.19579731953208418,NaN,0.3053547805632556
2020-05-04,seasonal_naive,true,true,2906,2847,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8513487762365858,0.611779409322762,0.17244648971548934
2020-05-04,ewma_persistence,true,true,2906,2906,0.3333333333333333,0.3333333333333333,0.0,0.2,0.9176519169959728,0.6353931619372565,0.1428574954674555
2020-05-04,parent_category_mean,true,true,2906,2906,0.0,0.0,0.0,0.0,0.17263257623071612,0.2726476693576131,0.21121775580108243
2020-05-04,global_mean,true,true,2906,2906,0.0,0.0,0.0,0.0,0.21393691204933152,NaN,0.2670426526115748
2020-06-01,seasonal_naive,true,true,2763,2715,0.0,0.0,0.0,0.0,0.8366333811108309,0.5998920579505724,0.1722271309629356
2020-06-01,ewma_persistence,true,true,2763,2763,0.0,0.0,0.0,0.0,0.8489023765462038,0.6924613816028418,0.12434396892735344
2020-06-01,parent_category_mean,true,true,2763,2763,0.0,0.0,0.0,0.0,0.22140552143111045,0.2715977038822836,0.20075161230149782
2020-06-01,global_mean,true,true,2763,2763,0.0,0.0,0.0,0.0,0.21796891058247292,NaN,0.25715647363394956
2019-07-29,lightgbm_control,false,false,3037,3037,0.0,0.0,0.0,0.0,0.7131699018681654,0.5192255814215103,0.2841618927877735
2019-08-26,lightgbm_control,false,false,3043,3043,0.0,0.0,0.0,0.0,0.7225150636758351,0.4642820328176163,0.2913121343878667
2019-09-23,lightgbm_control,true,false,3042,3042,0.6666666666666666,0.3333333333333333,0.0,0.2,0.8677082586373627,0.6281754443015909,0.20784745423726517
2019-10-21,lightgbm_control,true,false,3042,3042,0.6666666666666666,0.3333333333333333,0.0,0.3,0.901199789732227,0.6861572765765349,0.16152207548800884
2019-11-18,lightgbm_control,true,false,3028,3028,1.0,0.0,0.0,0.2,0.8939862203972151,0.7496168352994119,0.12982652885675322
2019-12-16,lightgbm_control,true,true,3014,3014,0.6666666666666666,0.0,0.0,0.0,0.8898320656902664,0.7608268376431362,0.16982472487874112
2020-01-13,lightgbm_control,true,true,3009,3009,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2,0.8960995792455027,0.7369270546144662,0.138510038294413
2020-02-10,lightgbm_control,true,true,3007,3007,0.6666666666666666,0.6666666666666666,0.0,0.2,0.8886522158205792,0.7532975578372251,0.15315405868719403
2020-03-09,lightgbm_control,true,true,2991,2991,0.6666666666666666,0.6666666666666666,0.0,0.4,0.9174459233663768,0.776996047624003,0.152313505309149
2020-04-06,lightgbm_control,true,true,2956,2956,1.0,0.6666666666666666,0.3333333333333333,0.4,0.9647581431933727,0.8079268817049481,0.12438585324529108
2020-05-04,lightgbm_control,true,true,2906,2906,0.3333333333333333,0.3333333333333333,0.0,0.3,0.9432955018671791,0.834310939268553,0.11048308099670184
2020-06-01,lightgbm_control,true,true,2763,2763,0.0,0.0,0.0,0.1,0.8684170758615759,0.821579124001726,0.1116944072539325
2019-07-29,lightgbm_signal,false,false,3037,3037,0.0,0.0,0.0,0.0,0.698609604341944,0.5193052384338032,0.28321885104214267
2019-08-26,lightgbm_signal,false,false,3043,3043,0.0,0.0,0.0,0.0,0.7333289594253439,0.4762848625221187,0.28743674391820323
2019-09-23,lightgbm_signal,true,false,3042,3042,1.0,0.3333333333333333,0.0,0.1,0.8518336451226749,0.6430160731183191,0.20264715744412162
2019-10-21,lightgbm_signal,true,false,3042,3042,1.0,0.6666666666666666,0.0,0.3,0.8875114678657103,0.689318035195554,0.16494684922485855
2019-11-18,lightgbm_signal,true,false,3028,3028,0.6666666666666666,0.3333333333333333,0.0,0.3,0.8982682034704172,0.7406957910763289,0.13361691642203005
2019-12-16,lightgbm_signal,true,true,3014,3014,1.0,0.0,0.0,0.1,0.9035683601330795,0.7580553628434339,0.1624734749093912
2020-01-13,lightgbm_signal,true,true,3009,3009,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.2,0.9174155802719387,0.7433025852235118,0.13220412214457322
2020-02-10,lightgbm_signal,true,true,3007,3007,0.6666666666666666,0.6666666666666666,0.0,0.2,0.8937853980317557,0.7702552831046773,0.14889227089493984
2020-03-09,lightgbm_signal,true,true,2991,2991,0.6666666666666666,0.6666666666666666,0.0,0.4,0.9149728873931848,0.7933751503370076,0.14455764886418856
2020-04-06,lightgbm_signal,true,true,2956,2956,1.0,0.6666666666666666,0.3333333333333333,0.5,0.959113843357712,0.8046281639174325,0.12275148077485312
2020-05-04,lightgbm_signal,true,true,2906,2906,0.3333333333333333,0.3333333333333333,0.0,0.3,0.9412159393986023,0.8304211092195949,0.11247996285087698
2020-06-01,lightgbm_signal,true,true,2763,2763,0.0,0.0,0.0,0.1,0.8785471946125041,0.8196577055328562,0.11119956807584892
